Filename,Title,Raw_Language,Raw_Epoch,Original_Date_Str,Y_min,Y_max,Target_Year,Source
211_L_Aničkov_VT_Vyndomskomu_Gramotki.txt,L. Aničkov V.T. Vyndomskomu // Gramotki,Middle Russian,Church Slavonic,17th-18th,1601,1800,1700,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-test.conllu
212_Челобитная_посадских_людей_Вязьмы_об_обложении_их_посильным_сошным_окладом_по_дозору_писцов_С_И_Воейкова_и_Д_Прокофьева.txt,Челобитная посадских людей Вязьмы об обложении их посильным сошным окладом по дозору писцов С. И. Воейкова и Д. Прокофьева,Middle Russian,Church Slavonic,17th,1601,1700,1650,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-test.conllu
213_Ivan_Groznyj_Poslanie_polskomu_korolju_Stefanu_Batoriju_1579_goda_Biblioteka_literatury_Drevnej_Rusi.txt,Ivan Groznyj. Poslanie pol’skomu korolju Stefanu Batoriju 1579 goda // Biblioteka literatury Drevnej Rusi,Middle Russian,Church Slavonic,16th,1501,1600,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-test.conllu
214_Novgorodskaja_povest_o_pochode_Ivana_III_Vasileviča_na_Novgorod_Biblioteka_literatury_Drevnej_Rusi.txt,Novgorodskaja povest’ o pochode Ivana III Vasil’eviča na Novgorod // Biblioteka literatury Drevnej Rusi,Middle Russian,Church Slavonic,15th,1401,1500,1450,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-test.conllu
215_Nakaz_Afanasiju_Filippoviču_Paškovu_na_voevodstvo_v_Daurskoj_zemle.txt,Nakaz Afanasiju Filippoviču Paškovu na voevodstvo v Daurskoj zemle,Middle Russian,Church Slavonic,17th,1601,1700,1650,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-test.conllu
216_Dogovornye_gramoty_Novgoroda_s_tverskim_velikim_knjazem_Michailom_Jaroslavičem_Gramota_tverskaja_Gramoty_Velikogo_Novgoroda_i_Pskova.txt,Dogovornye gramoty Novgoroda s tverskim velikim knjazem Michailom Jaroslavičem. Gramota tverskaja // Gramoty Velikogo Novgoroda i Pskova,Middle Russian,Church Slavonic,14th,1301,1400,1350,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-test.conllu
217_Poslanie_mitropolita_Simona_velikoknjažeskomu_namestniku_Velikoj_Permi_knjazju_Matveju_Michajloviču_vsem_mirjanam_i_duchovenstvu_Velikoj_Permi_s_predpisaniem_strogo_sobljudatʹ_christianskuju_obrjadnostʹ_ne_poklonjatʹsja_jazyčeskomu_idolu_Vojpelju_i_prekratitʹ_zaključenie_brakov_po_tatarskomu_obyčaju_levirata_Archiv_feodalʹnych_zemelʹ_XIVXVI_vv.txt,"Poslanie mitropolita Simona velikoknjažeskomu namestniku Velikoj Permi knjazju Matveju Michajloviču, vsem mirjanam i duchovenstvu Velikoj Permi s predpisaniem strogo sobljudatʹ christianskuju obrjadnostʹ, ne poklonjatʹsja jazyčeskomu idolu Vojpelju i prekratitʹ zaključenie brakov po tatarskomu obyčaju levirata // Archiv feodalʹnych zemelʹ XIV–XVI vv.",Middle Russian,Church Slavonic,16th,1501,1600,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-test.conllu
218_A_Dementev_Otpiska_prikazčika_s_Pavlovskogo_Zvenigorod_u_A_Dementeva_B_I_Morozovu_o_pobege_krestjan_der_Piskova_M_Titova_i_A_Vasileva_i_ob_otkaze_slug_echat_za_nimi_v_pogonju_Akty_chozjajstva_B_I_Morozova.txt,A. Dement’ev. Otpiska prikazčika s. Pavlovskogo (Zvenigorod. u.) A. Dement’eva B. I. Morozovu o pobege krest’jan der. Piskova M. Titova i A. Vasil’eva i ob otkaze slug echat’ za nimi v pogonju // Akty chozjajstva B. I. Morozova,Middle Russian,Church Slavonic,17th,1601,1700,1650,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-test.conllu
219_I_Perfilev_Čelobitnye_krestjan_s_Gorodnja_Tver_u_I_Perfileva_s_tov_o_dače_im_na_obrok_8_des_zemli_rasčiščennoj_I_Brylkinym_i_o_razrešenii_im_rasčistit_les_otdelno_ot_mira_Akty_chozjajstva_B_I_Morozova.txt,"I. Perfil′ev. Čelobitnye krest′jan s. Gorodnja (Tver. u.) I. Perfil′eva s tov. o dače im na obrok 8 des. zemli, rasčiščennoj I. Brylkinym, i o razrešenii im rasčistit′ les otdel′no ot mira // Akty chozjajstva B. I. Morozova",Middle Russian,Church Slavonic,17th,1601,1700,1650,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-test.conllu
220_Pamjat_B_I_Morozova_I_Rachmangulu_o_vysylke_v_Moskvu_lošadej_iz_s_Pavlovskogo_Zvenigorod_u_Akty_chozjajstva_B_I_Morozova.txt,Pamjat′ B. I. Morozova I. Rachmangulu o vysylke v Moskvu lošadej iz s. Pavlovskogo (Zvenigorod. u.) // Akty chozjajstva B. I. Morozova,Middle Russian,Church Slavonic,17th,1601,1700,1650,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-test.conllu
221_Otpiska_M_Andreeva_iz_s_Kotelnikov_Moskov_u_moskovskomu_prikazčiku_S_N_Kiselevu_o_trudnostjach_rasčistki_lesa_v_bolotach_bliz_pus_Kazarinova.txt,Otpiska M. Andreeva iz s. Kotel′nikov (Moskov. u.) moskovskomu prikazčiku S. N. Kiselevu o trudnostjach rasčistki lesa v bolotach bliz pus. Kazarinova,Middle Russian,Church Slavonic,17th,1601,1700,1650,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-test.conllu
222_Otpiska_prikazčika_s_Lotošina_Tver_u_I_Brylkina_moskovskomu_prikazčiku_S_N_Kiselevu_s_zaprosom_o_meste_dlja_vypasa_lošadej_Akty_chozjajstva_B_I_Morozova.txt,Otpiska prikazčika s. Lotošina (Tver. u.) I. Brylkina moskovskomu prikazčiku S. N. Kiselevu s zaprosom o meste dlja vypasa lošadej // Akty chozjajstva B. I. Morozova,Middle Russian,Church Slavonic,17th,1601,1700,1650,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-test.conllu
223_Otpiska_prikazčika_s_Pavlovskogo_Zvenigorod_u_A_Dementeva_B_I_Morozovu_o_posylke_v_Moskvu_krestjanina_Okulki_Dementeva_s_čelobitnoj_o_prieme_ego_v_votčinu_Akty_chozjajstva_B_I_Morozova.txt,Otpiska prikazčika s. Pavlovskogo (Zvenigorod. u.) A. Dement′eva B. I. Morozovu o posylke v Moskvu krest′janina Okul′ki Dement′eva s čelobitnoj o prieme ego v votčinu // Akty chozjajstva B. I. Morozova,Middle Russian,Church Slavonic,17th,1601,1700,1650,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-test.conllu
224_Otpiska_prikazčika_s_Pavlovskogo_Zvenigorod_u_A_Dementeva_B_I_Morozovu_o_posadke_i_privivke_plodovych_derevev_v_s_Pavlovskom_i_v_Onufrieve_monastyre_Акты_хозяйства_Б_И_Морозова.txt,Otpiska prikazčika s. Pavlovskogo (Zvenigorod. u.) A. Dement′eva B. I. Morozovu o posadke i privivke plodovych derev′ev v s. Pavlovskom i v Onufrieve monastyre // Акты хозяйства Б. И. Морозова,Middle Russian,Church Slavonic,17th,1601,1700,1650,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-test.conllu
225_Otpiska_prikazčika_s_Pavlovskogo_Zvenigorod_u_A_Dementeva_B_I_Morozovu_s_zaprosom_po_povodu_perenjatogo_plota_vdovy_T_Naščokinoj_razrušivšego_most_Akty_chozjajstva_B_I_Morozova.txt,"Otpiska prikazčika s. Pavlovskogo (Zvenigorod. u.) A. Dement′eva B. I. Morozovu s zaprosom po povodu perenjatogo plota vdovy T. Naščokinoj, razrušivšego most // Akty chozjajstva B. I. Morozova",Middle Russian,Church Slavonic,17th,1601,1700,1650,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-test.conllu
226_Pamjat_B_I_Morozova_prikazčiku_s_Edimonova_Tver_u_S_Golcovu_o_vydače_skudnym_krestjanam_chleba_na_semena_po_ich_čelobitju_Akty_chozjajstva_B_I_Morozova.txt,Pamjat′ B. I. Morozova prikazčiku s. Edimonova (Tver. u.) S. Gol′covu o vydače skudnym krest′janam chleba na semena po ich čelobit′ju // Akty chozjajstva B. I. Morozova,Middle Russian,Church Slavonic,17th,1601,1700,1650,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-test.conllu
227_Otpiska_prikazčika_s_Pavlovskogo_Zvenigorod_u_V_Gnezdova_i_K_Nagaeva_B_I_Morozovu_s_doneseniem_o_chode_rasčiški_lesa_v_Pluškine_i_s_zaprosom_o_meste_dalnejšich_rabot_Akty_chozjajstva_B_I_Morozova.txt,Otpiska prikazčika s. Pavlovskogo (Zvenigorod. u.) V. Gnezdova i K. Nagaeva B. I. Morozovu s doneseniem o chode rasčiški lesa v Pluškine i s zaprosom o meste dal′nejšich rabot // Akty chozjajstva B. I. Morozova,Middle Russian,Church Slavonic,17th,1601,1700,1650,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-test.conllu
228_Pamjat_B_I_Morozova_prikazčiku_s_Kotelnikov_Moskov_u_V_Gnezdovu_o_vydače_K_Nagaevu_po_ego_trebovaniju_ovsa_Akty_chozjajstva_B_I_Morozova.txt,Pamjat′ B. I. Morozova prikazčiku s. Kotel′nikov (Moskov. u.) V. Gnezdovu o vydače K. Nagaevu po ego trebovaniju ovsa // Akty chozjajstva B. I. Morozova,Middle Russian,Church Slavonic,17th,1601,1700,1650,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-test.conllu
229_Gramota_B_I_Morozova_prikazčiku_s_Gorodnja_Tver_u_S_Golcovu_o_zaseve_rasčiščennoj_I_Brylkinym_zemli_ob_otvode_3_des_zemli_novomu_krestjaninu_K_Stefanovu_ob_uchode_za_lošadmi_i_pr_Akty_chozjajstva_B_I_Morozova.txt,"Gramota B. I. Morozova prikazčiku s. Gorodnja (Tver. u.) S. Gol′covu o zaseve rasčiščennoj I. Brylkinym zemli, ob otvode 3 des. zemli novomu krest′janinu K. Stefanovu, ob uchode za lošad′mi i pr // Akty chozjajstva B. I. Morozova",Middle Russian,Church Slavonic,17th,1601,1700,1650,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-test.conllu
230_Pamjat_B_I_Morozova_prikazčiku_s_Kotelnikov_Moskov_u_V_Gnezdovu_s_ukazanijami_po_rasčistke_lesa_u_pus_Kazarinovoj_i_Glinkovoj_Akty_chozjajstva_B_I_Morozova.txt,Pamjat′ B. I. Morozova prikazčiku s. Kotel′nikov (Moskov. u.) V. Gnezdovu s ukazanijami po rasčistke lesa u pus. Kazarinovoj i Glinkovoj // Akty chozjajstva B. I. Morozova,Middle Russian,Church Slavonic,17th,1601,1700,1650,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-test.conllu
231_Otpiska_prikazčika_s_Pavlovskogo_Zvenigorod_u_A_Dementeva_B_I_Morozovu_o_polučenii_ryby_prislannoj_iz_Moskvy_s_L_Afanasevym_Akty_chozjajstva_B_I_Morozova.txt,"Otpiska prikazčika s. Pavlovskogo (Zvenigorod. u.) A. Dement′eva B. I. Morozovu o polučenii ryby, prislannoj iz Moskvy s L. Afanas′evym // Akty chozjajstva B. I. Morozova",Middle Russian,Church Slavonic,17th,1601,1700,1650,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-test.conllu
232_Gramota_B_I_Morozova_prikazčiku_s_Gorodnja_Tver_u_S_Golcovu_s_otkazom_na_čelobite_krestjan_I_Perfileva_s_tov_i_s_rasporjaženiem_o_zaseve_bojarskimi_semenami_zemli_rasčiščennoj_I_Brylkinym_i_ob_otvode_lesa_dlja_rasčištki_vsem_krestjanam_s_Gorodnja_Akty_chozjajstva_B_I_Morozova.txt,"Gramota B. I. Morozova prikazčiku s. Gorodnja (Tver. u.) S. Gol′covu s otkazom na čelobit′e krest′jan, I. Perfil′eva s tov., i s rasporjaženiem o zaseve bojarskimi semenami zemli, rasčiščennoj I. Brylkinym, i ob otvode lesa dlja rasčištki vsem krest′janam s. Gorodnja // Akty chozjajstva B. I. Morozova",Middle Russian,Church Slavonic,17th,1601,1700,1650,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-test.conllu
233_Otpiska_prikazčika_s_Kotelnikov_Moskov_u_V_Gnezdova_B_I_Morozovu_o_chode_posadki_i_privivki_plodovych_derevev_Akty_chozjajstva_B_I_Morozova.txt,Otpiska prikazčika s. Kotel′nikov (Moskov. u.) V. Gnezdova B. I. Morozovu o chode posadki i privivki plodovych derev′ev // Akty chozjajstva B. I. Morozova,Middle Russian,Church Slavonic,17th,1601,1700,1650,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-test.conllu
234_Otpiska_prikazčika_s_Pavlovskogo_Zvenigorod_u_A_Dementeva_B_I_Morozovu_o_perevode_v_konjuchi_trubačej_S_Lukjanova_i_Ja_Maršalka_Akty_chozjajstva_B_I_Morozova.txt,Otpiska prikazčika s. Pavlovskogo (Zvenigorod. u.) A. Dement′eva B. I. Morozovu o perevode v konjuchi trubačej S. Luk′janova i Ja. Maršalka // Akty chozjajstva B. I. Morozova,Middle Russian,Church Slavonic,17th,1601,1700,1650,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-test.conllu
235_Otpiski_1_prikazčika_s_Pavlovskogo_Zvenigorod_u_A_Dementeva_B_I_Morozovu_i_2_Petra_Dmitrieva_moskovskomu_prikazčiku_S_N_Kiselevu_o_dostavke_v_Pavlovskoe_živych_leščej_i_sostojanii_ich_Akty_chozjajstva_B_I_Morozova.txt,Otpiski 1) prikazčika s. Pavlovskogo (Zvenigorod. u.) A. Dement′eva B. I. Morozovu i 2) Petra Dmitrieva moskovskomu prikazčiku S. N. Kiselevu — o dostavke v Pavlovskoe živych leščej i sostojanii ich // Akty chozjajstva B. I. Morozova,Middle Russian,Church Slavonic,17th,1601,1700,1650,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-test.conllu
236_A_Dementev_Dve_otpiski_prikazčika_s_Pavlovskogo_Zvenigorod_u_A_Dementeva_v_Moskvu_B_I_Morozovu_i_prikazčiku_S_N_Kiselevu_o_pribytii_delovych_ljudej_o_chode_rabot_po_rasčiške_lesa_ob_ozorstve_i_neposlušanii_delovych_ljudej_Akty_chozjajstva_B_I_Morozova.txt,"A. Dement′ev. Dve otpiski prikazčika s. Pavlovskogo (Zvenigorod. u.) A. Dement′eva v Moskvu B. I. Morozovu i prikazčiku S. N. Kiselevu o pribytii delovych ljudej, o chode rabot po rasčiške lesa, ob ozorstve i neposlušanii delovych ljudej // Akty chozjajstva B. I. Morozova",Middle Russian,Church Slavonic,17th,1601,1700,1650,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-test.conllu
237_Ochotničij_zagovor_Russkie_zagovory.txt,Ochotničij zagovor // Russkie zagovory,Middle Russian,Church Slavonic,17th,1601,1700,1650,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-test.conllu
238_Zagovor_ot_gryži_Russkie_zagovory.txt,Zagovor ot gryži // Russkie zagovory,Middle Russian,Church Slavonic,17th,1601,1700,1650,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-test.conllu
239_Vvoznaja_gramota_ot_imeni_voevod_bojar_kn_Dmitrija_Timofeeviča_Trubeckogo_i_Ivana_Martinoviča_Zaruckogo_Sjujuš_mirze_Isupoviču_na_pomeste_ego_otca_i_bratev_ss_Bogorodickoe_Nikolskoe_Pongilo_i_dr_v_Romanovskom_u_s_usloviem_soderžanija_služilych_tatar_M_V_Moiseev_K_istorii_zemlevladenija_roda_Jusupovych_v_načale_XVII_veka.txt,"Vvoznaja gramota (ot imeni voevod bojar kn. Dmitrija Timofeeviča Trubeckogo i Ivana Martinoviča Zaruckogo) Sjujuš mirze Isupoviču na pomest′e ego otca i brat′ev ss. Bogorodickoe, Nikolskoe, Pongilo i dr. v Romanovskom u. s usloviem soderžanija služilych tatar // M. V. Moiseev. K istorii zemlevladenija roda Jusupovych v načale XVII veka",Middle Russian,Church Slavonic,17th,1601,1700,1650,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-test.conllu
240_Vojskovaja_otpiska_o_perechode_nekotorych_nagajskich_murz_v_cholopstvo_gosudarja_o_predstojaščem_pochode_turok_i_krymcev_pod_Azov_vesnoju_i_o_neobchodimosti_ispravit_ukreplenija_v_Azove_fragment_2_Russkaja_istoričeskaja_biblioteka_T_XVIII_Donskie_dela.txt,"Vojskovaja otpiska o perechode nekotorych nagajskich murz v cholopstvo gosudarja, o predstojaščem pochode turok i krymcev pod Azov vesnoju i o neobchodimosti ispravit′ ukreplenija v Azove (fragment 2) // Russkaja istoričeskaja biblioteka. T. XVIII. Donskie dela",Middle Russian,Church Slavonic,17th,1601,1700,1650,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-test.conllu
241_Otpiska_prikazčika_s_Pavlovskogo_Zvenigorod_u_A_Dementeva_B_I_Morozovu_o_priežde_mastera_rudnika_Michaila_i_o_ego_rabote_Akty_chozjajstva_B_I_Morozova.txt,Otpiska prikazčika s. Pavlovskogo (Zvenigorod. u.) A. Dement′eva B. I. Morozovu o priežde mastera rudnika Michaila i o ego rabote // Akty chozjajstva B. I. Morozova,Middle Russian,Church Slavonic,17th,1601,1700,1650,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-test.conllu
242_Official_grant_of_fishing_rights_from_Metropolitan_Simon_to_the_Kuzma_Monastery.txt,Official grant of fishing rights from Metropolitan Simon to the Kuz'ma Monastery,Middle Russian,Church Slavonic,16th,1501,1600,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
243_Sentence_without_trial_signed_by_the_grand_princes_diak_Vasilij_Kulešin.txt,"Sentence without trial, signed by the grand prince’s diak Vasilij Kulešin",Middle Russian,Church Slavonic,16th,1501,1600,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
244_Legal_protection_granted_by_Prince_Mikhail_Andreevich_to_the_Metropolitan_Monastery_of_the_Great_Resurrection.txt,Legal protection granted by Prince Mikhail Andreevich to the Metropolitan Monastery of the Great Resurrection,Middle Russian,Church Slavonic,not given,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
245_Charter_of_grant_issued_by_Vasily_III_Ivanovich_for_the_Monastery_of_the_Holy_Resurrection_at_Belozersk_in_Cherepovets.txt,Charter of grant issued by Vasily III Ivanovich for the Monastery of the Holy Resurrection at Belozersk in Cherepovets.,Middle Russian,Church Slavonic,16th,1501,1600,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
246_Copy_of_the_charter_of_Tsar_Fyodor_I_Ivanovich_to_the_Monastery_of_the_Mother_of_God_of_Saint_Joseph.txt,Copy of the charter of Tsar Fyodor I Ivanovich to the Monastery of the Mother of God of Saint Joseph,Middle Russian,Church Slavonic,16th,1501,1600,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
247_Magical_religious_prayer.txt,Magical-religious prayer,Middle Russian,Church Slavonic,16th,1501,1600,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
248_Magical_religious_prayer_2.txt,Magical-religious prayer 2,Middle Russian,Church Slavonic,16th,1501,1600,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
249_Magical_religious_prayer_3.txt,Magical-religious prayer 3,Middle Russian,Church Slavonic,16th,1501,1600,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
250_Bezobrazov_1_017.txt,Bezobrazov_1_017,Middle Russian,Church Slavonic,16th,1501,1600,1550,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
251_Bezobrazov_1_018.txt,Bezobrazov_1_018,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
252_Bezobrazov_1_019.txt,Bezobrazov_1_019,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
253_Bezobrazov_1_020.txt,Bezobrazov_1_020,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
254_Bezobrazov_1_021.txt,Bezobrazov_1_021,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
255_Bezobrazov_1_022.txt,Bezobrazov_1_022,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
256_Bezobrazov_1_023.txt,Bezobrazov_1_023,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
257_Bezobrazov_1_024.txt,Bezobrazov_1_024,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
258_Bezobrazov_1_025.txt,Bezobrazov_1_025,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
259_Bezobrazov_1_026.txt,Bezobrazov_1_026,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
260_Bezobrazov_1_027.txt,Bezobrazov_1_027,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
261_Bezobrazov_1_028.txt,Bezobrazov_1_028,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
262_Bezobrazov_1_029.txt,Bezobrazov_1_029,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
263_Bezobrazov_1_030.txt,Bezobrazov_1_030,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
264_Bezobrazov_1_031.txt,Bezobrazov_1_031,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
265_Bezobrazov_1_032.txt,Bezobrazov_1_032,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
266_Bezobrazov_1_033.txt,Bezobrazov_1_033,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
267_Bezobrazov_1_034.txt,Bezobrazov_1_034,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
268_Bezobrazov_1_035.txt,Bezobrazov_1_035,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
269_Bezobrazov_1_036.txt,Bezobrazov_1_036,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
270_Bezobrazov_1_037.txt,Bezobrazov_1_037,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
271_Bezobrazov_1_038.txt,Bezobrazov_1_038,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
272_Bezobrazov_1_039.txt,Bezobrazov_1_039,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
273_Bezobrazov_1_040.txt,Bezobrazov_1_040,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
274_Bezobrazov_1_041.txt,Bezobrazov_1_041,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
275_Bezobrazov_1_042.txt,Bezobrazov_1_042,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
276_Bezobrazov_1_043.txt,Bezobrazov_1_043,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
277_Bezobrazov_1_044.txt,Bezobrazov_1_044,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
278_Bezobrazov_1_045.txt,Bezobrazov_1_045,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
279_Bezobrazov_1_046.txt,Bezobrazov_1_046,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-dev.conllu
280_Bezobrazov_1_001.txt,Bezobrazov_1_001,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-train.conllu
281_Bezobrazov_1_002.txt,Bezobrazov_1_002,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-train.conllu
282_Bezobrazov_1_003.txt,Bezobrazov_1_003,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-train.conllu
283_Bezobrazov_1_004.txt,Bezobrazov_1_004,Middle Russian,Church Slavonic,,,,,https://github.com/UniversalDependencies/UD_Old_East_Slavic-RNC/blob/master/orv_rnc-ud-train.conllu
