id,url,date,content,carrier,carrier_category,place,text,reconstruction,translation,alphabet,writing_method,position,preservation,date_details,date_justification,comment
743,https://epigraphica.ru/epigraphy/inscription/show/743,1045–1466,Автограф Василя,Первоначальная штукатурка новгородского Софийского Собора,стена церкви,Собор св. Софии,Вас[и]л⸗,,‘Василь писал’.,кириллица,граффито,"На кальке В. В. Суслова подписано: «Яма № 4, по первым раскопкам у лестницы». Эта яма находилась у лопатки западной стены основного объема собора между центральным нефом и входом в лестничную башню. Сверху на кальке обозначена «линия старого пола», то есть, вероятно, линия пола XIX в., слева и справа обозначены края стены (подпись слева: «край угла», справа: «угол»). Ширина стены составляла ок. 90 см, то есть это была восточная грань данной лопатки. ( )",с утратами (50-85%) ( ),,,"Вторая буква во второй строке – вероятно, ѱ или п . Причина переноса на вторую строку внутри слога л|ь не вполне ясны."
744,https://epigraphica.ru/epigraphy/inscription/show/744,1045–[1240],Шуточная надпись о пироге,Первоначальная штукатурка новгородского Софийского Собора,стена церкви,Собор св. Софии,[тъ]щъно ли⸗,[тъ]щъно ли⸗ (х)ѫ пирога е(д)ъш… ( ),"‘Тошнит лихого, отведавшего пирога’. ( )",кириллица,граффито,"На кальке В. В. Суслова подписано: «Яма № 4, по первым раскопкам у лестницы». Эта яма находилась у лопатки западной стены основного объема собора между центральным нефом и входом в лестничную башню. Сверху на кальке обозначена «линия старого пола», то есть, вероятно, линия пола XIX в., слева и справа обозначены края стены (подпись слева: «край угла», справа: «угол»). Ширина стены составляла ок. 90 см, то есть это была восточная грань данной лопатки. ( )",с утратами (50-85%) ( ),Внестратиграфическая датировка до 1240 г. (графика: ѫ <1240.) ( ),,"Предикатив тъщьно , неоднократно встречающийся в надписях Софийского собора в составе формулы охъ тъщьно ‘ох, тяжко (букв.: тошно)’, в данном случае употреблен в значении физиологической тошноты, в котором он засвидетельствован, например, в «Вопрошании» Кирика: «или надъ мертвьцемь лихо ѥмоу боудеть, или надъ бѣснꙑмь, или голова болить, или тощно како». Возможно, перед нами ироническая ремарка, переосмысляющая традиционную эпиграфическую формулу."
745,https://epigraphica.ru/epigraphy/inscription/show/745,1045–1466,Надпись неизвестного содержания,Первоначальная штукатурка новгородского Софийского Собора,стена церкви,Собор св. Софии,(…),,,кириллица,граффито,"На кальке В. В. Суслова подписано: «Яма № 4, по первым раскопкам у лестницы». Эта яма находилась у лопатки западной стены основного объема собора между центральным нефом и входом в лестничную башню. Сверху на кальке обозначена «линия старого пола», то есть, вероятно, линия пола XIX в., слева и справа обозначены края стены (подпись слева: «край угла», справа: «угол»). Ширина стены составляла ок. 90 см, то есть это была восточная грань данной лопатки. ( )",с утратами (50-85%),,,"По-видимому, надпись была нестандартной по содержанию."
746,https://epigraphica.ru/epigraphy/inscription/show/746,1045–1466,Надпись с инициалом «Г»,Первоначальная штукатурка новгородского Софийского Собора,стена церкви,Собор св. Софии,Г,,,кириллица,граффито,"На кальке В. В. Суслова подписано: «Яма № 4, по первым раскопкам у лестницы». Эта яма находилась у лопатки западной стены основного объема собора между центральным нефом и входом в лестничную башню. Сверху на кальке обозначена «линия старого пола», то есть, вероятно, линия пола XIX в., слева и справа обозначены края стены (подпись слева: «край угла», справа: «угол»). Ширина стены составляла ок. 90 см, то есть это была восточная грань данной лопатки. ( )",целая (100%),,,
747,https://epigraphica.ru/epigraphy/inscription/show/747,1045–1466,"Возможно, монограмма имени Творимир",Первоначальная штукатурка новгородского Софийского Собора,стена церкви,Собор св. Софии,,,‘Творимир’ (?),кириллица,граффито,"На кальке В. В. Суслова подписано: «Яма № 4, по первым раскопкам у лестницы». Эта яма находилась у лопатки западной стены основного объема собора между центральным нефом и входом в лестничную башню. Сверху на кальке обозначена «линия старого пола», то есть, вероятно, линия пола XIX в., слева и справа обозначены края стены (подпись слева: «край угла», справа: «угол»). Ширина стены составляла ок. 90 см, то есть это была восточная грань данной лопатки. ( )",,,,"Крестовая монограмма из букв м (слева), р (справа), т (сверху) и в (снизу), без изображения креста. Во всех известных нам древнерусских монограммах зашифрованы личные имена. В данном случае это могло быть имя Творимиръ , согласные которого записаны сверху вниз, а затем слева направо, с двойным использованием р (менее вероятные альтернативы: Витомиръ , Воротимиръ , *Твоимиръ )."
748,https://epigraphica.ru/epigraphy/inscription/show/748,1045–1466,Надпись неизвестного содержания,Первоначальная штукатурка новгородского Софийского Собора,стена церкви,Собор св. Софии,бор…,,,кириллица,граффито,"На кальке В. В. Суслова подписано: «Яма № 4, по первым раскопкам у лестницы». Эта яма находилась у лопатки западной стены основного объема собора между центральным нефом и входом в лестничную башню. Сверху на кальке обозначена «линия старого пола», то есть, вероятно, линия пола XIX в., слева и справа обозначены края стены (подпись слева: «край угла», справа: «угол»). Ширина стены составляла ок. 90 см, то есть это была восточная грань данной лопатки. ( )",с утратами (50-85%) ( ),,,
749,https://epigraphica.ru/epigraphy/inscription/show/749,1045–1466,Надпись неизвестного назначения,Первоначальная штукатурка новгородского Софийского Собора,стена церкви,Собор св. Софии,(…)и отьми,,,кириллица,граффито,"На кальке В. В. Суслова подписано: «Яма № 4, по первым раскопкам у лестницы». Эта яма находилась у лопатки западной стены основного объема собора между центральным нефом и входом в лестничную башню. Сверху на кальке обозначена «линия старого пола», то есть, вероятно, линия пола XIX в., слева и справа обозначены края стены (подпись слева: «край угла», справа: «угол»). Ширина стены составляла ок. 90 см, то есть это была восточная грань данной лопатки. ( )",с небольшими утратами (>85%) ( ),,,"Предположительно вычленяется словоформа отьми – императив от глагола отяти ‘отнять’. Возможно, перед нами фрагмент псалма «Въньми души моеи и отьми ю» (Пс. 68: 19)."
750,https://epigraphica.ru/epigraphy/inscription/show/750,1045–1466,"Надпись неизвестного назначения, вероятно, содержавшая дату",Первоначальная штукатурка новгородского Софийского Собора,стена церкви,Собор св. Софии,… мс҃цѧ …,,‘... месяца ...’,кириллица,граффито,"На кальке В. В. Суслова подписано: «Яма № 4, по первым раскопкам у лестницы». Эта яма находилась у лопатки западной стены основного объема собора между центральным нефом и входом в лестничную башню. Сверху на кальке обозначена «линия старого пола», то есть, вероятно, линия пола XIX в., слева и справа обозначены края стены (подпись слева: «край угла», справа: «угол»). Ширина стены составляла ок. 90 см, то есть это была восточная грань данной лопатки. ( )",с утратами (50-85%) ( ),,,
751,https://epigraphica.ru/epigraphy/inscription/show/751,1045–[1240],Молитвенная надпись,Первоначальная штукатурка новгородского Софийского Собора,стена церкви,Собор св. Софии,Ги҃ помо⸗,,"‘Господи, помоги рабу своему...’",кириллица,граффито,"На кальке В. В. Суслова подписано: «Яма № 4, по первым раскопкам у лестницы». Эта яма находилась у лопатки западной стены основного объема собора между центральным нефом и входом в лестничную башню. Сверху на кальке обозначена «линия старого пола», то есть, вероятно, линия пола XIX в., слева и справа обозначены края стены (подпись слева: «край угла», справа: «угол»). Ширина стены составляла ок. 90 см, то есть это была восточная грань данной лопатки. ( )",с утратами (50-85%) ( ),,,
753,https://epigraphica.ru/epigraphy/inscription/show/753,1197,Надпись с датой 6705 (1197) г.,Первоначальная фресковая штукатурка киевского Софийского собора,стена церкви,Собор св. Софии,҂ѕ҃ѱ҃є҃є,,‘6705 (1197) г.’ ( ),кириллица,граффито,"юго-западный угол второго от входа нефа на южной грани восточной лопатки третьего от алтаря южного крестчатого столпа; на фреске с образом неизвестного святителя ( ) центральный неф, третий от главного алтаря южного крещатого столба ( )",целая (100%),,,
754,https://epigraphica.ru/epigraphy/inscription/show/754,[1300–1400],Надпись с именем Луки (?),Первоначальная фресковая штукатурка киевского Софийского собора,стена церкви,Собор св. Софии,аіаЛꙋ⸗ка,,‘(?) Лука’ ( ),кириллица,граффито,На фреске с изображением св. Нира. Фреска находится в арке-переходе между алтарной частью и предалтарным пространством на южной плоскости арки ( ) «В Михайловском приделе при входе в алтарную часть справа на южном столбе читается небольшая колончатая надпись» ( ),целая (100%),Форма ꙋ с короткими усами предполагает наиболее вероятную датировку концом XIII – началом XIV в. ( ),,"Буквы расположены геометрично: лꙋ строго в центре, буквы в верхней и нижней строках строго друг под другом (Высоцкий 1976а: 40)."
755,https://epigraphica.ru/epigraphy/inscription/show/755,1037–[1160],"Молитва и автограф Георгия, писавшего на Федоровской неделе",Первоначальная фресковая штукатурка киевского Софийского собора,стена церкви,Собор св. Софии,ѱсалъ,,"‘Писал на Федоровской неделе. Господи, помоги рабу своему Георгию’.",кириллица,граффито,"Южная сторона западной лопатки юго-западного подкупольного крещатого столба, в северо-восточном углу западной части южных хоров (современного придела св. ап. Андрея). На фреске с изображением св. Сергия, на высоте 115 см от уровня современного пола и на расстоянии 60 см от левого ребра ( )",с небольшими утратами (>85%),"втор. четв. XI – сер. XII в.: а с удлиненной спинкой, б с округлой петлей, в с нижней петлей углом вперед, г с выступом вверху, вертикальная е , вертикальная з с переломом, прямолинейная р с округлой петлей, простой ѫ ( )",,"«Надпись плохо сохранилась, и поэтому вторая ее строка почти не читается» ( )."
756,https://epigraphica.ru/epigraphy/inscription/show/756,1037–[1180],Надпись Путька с Жаском,Первоначальная фресковая штукатурка киевского Софийского собора,стена церкви,Собор св. Софии,Путько ѱал[ъ] съ Жасъкомь,,‘Путко писал с Жаском’ ( ),кириллица,граффито,На южной стене западного отсека южных хоров (современного придела св. ап. Андрея). Надпись находится на высоте 128 см от уровня пола и на расстоянии 161 см от левого угла ( ),целая (100%),,,
757,https://epigraphica.ru/epigraphy/inscription/show/757,[1180–1400],Надпись чернеца Иакова,Первоначальная фресковая штукатурка киевского Софийского собора,стена церкви,Собор св. Софии,Иаковъ ѱл҃ъ,,"‘Иаков писал, монах’ ( )",кириллица,граффито,на южной стене апсиды Михайловского придела под композицией XVIII в. «Чудо в Хонех» ( ),целая (100%),"[1180–1400], предпочт. [1240–1320]: Ь IIа «Наклонная мачта» (<1400) <1410, В IIб «Перелом, не касающийся мачты» (<1340) < 1400, Р 11 «Буква целиком в строке» (1120>) (<1320) <1410, Р IVа «Углом вниз (криволинейные)» 1180> (1240>)",,"Находится под левой частью надписи Выс. № 133 (с упоминанием архиеп. Мартирия). Рыбаков и Высоцкий считали настоящую надпись № 118 подписью-припиской к надписи Выс. № 133 и датировали ее тем же, 1192 г. Корниенко не согласен с тождеством почерков в этих надписях."
758,https://epigraphica.ru/epigraphy/inscription/show/758,[1410–1500],Надпись Манеила,Первоначальная фресковая штукатурка киевского Софийского собора,стена церкви,Собор св. Софии,а се писалъ Манеил[ъ],,‘А это писал Манеил’ ( ),кириллица,граффито,"центральный неф; южный крещатый столб, третий от главного алтаря; выцарапана по фресковому орнаментальному кругу ( )",с небольшими утратами (>85%),А 7 «Удлиненная спинка» <1200 1410>,,
759,https://epigraphica.ru/epigraphy/inscription/show/759,1037–[1150],"Надпись Пищана, дьяка князя Давыда, о поклонении мощам мучеников",Первоначальная фресковая штукатурка киевского Софийского собора,стена церкви,Собор св. Софии,Пищанъ ѱ҃ Давꙑдо⸗,,"‘Пищан писал, дьяк Давыдов, ходив к мученикам’. ( )",кириллица,граффито,Северо-восточный угол предалтарного пространства Апостольского придела – современной южной внешней галереи; на фреске с образом св. Онуфрия; на высоте 170 см от пола и на расстоянии 76 см от левого ребра ( ),с небольшими утратами (>85%),«Судя по употреблению ѫ надпись следует датировать не позднее первой половины XII в.» ( ),,
761,https://epigraphica.ru/epigraphy/inscription/show/761,[1100–1200],Надпись о княжеском месте,Первоначальная фресковая штукатурка киевского Софийского собора,стена церкви,Собор св. Софии,а кнѧже межи мо⸗,,‘Княжеское [место] – между [двумя] мостами’.,кириллица,граффито,"На фреске с изображением неизвестного святого; на западной стороне западной лопатки юго-западного подкупольного крещатого столба, в арке-переходе от западной части южных хоров (современного придела св. ап. Андрея) к центральному нефу; на высоте 153 см от уровня современного пола и на высоте 97 см от левого ребра. ( )",целая (100%),"а IIа «Выпуклые (острые)» 1100>, ѧ «Язычок уголком» (1140>); а 7 «Удлиненная спинка» <1200 1410>, ж Iа1 «Звезда (прямая)» (<1120) <1200, к 1 «Увеличенный верх (короткая ножка)» (<1200) <1280; (!) к IV «Зигзаг» 1380>; результат: [1100–1200], предпочт. [1140–1200]",,
763,https://epigraphica.ru/epigraphy/inscription/show/763,[1280–1400],Надпись о клирошанине церкви св. Богородицы,Первоначальная фресковая штукатурка киевского Софийского собора,стена церкви,Собор св. Софии,хохохъ,,"‘Хо-хо-хо, клирошанин [церкви] святой Богородицы’.",кириллица,граффито,южная стена апсиды придела св. вмч. Георгия ( ),целая (100%),"б 4 «Высокая петля» 1180> (1360>), р IVа ½ «Углом вниз (криволинейные)» 1160> (1240>), i IIIб «Пересечка (с засечками)» 1240>, р V ½ «Петля с двумя изломами» 1280>, ъ ≈IIб «Вертикальная мачта» (1320>); а 2 «Верхняя засечка» (<1220) (<1380), ц 4 «Буква целиком в строке» (1160>) (<1300), д IIIа «На щечках» (<1300) <1410, в IIб «Перелом не касается мачты» (<1320) <1400, х 5 «Ножницы» ⅓+ ≈⅓ (<1340), ѧ 2 «Верхняя засечка» (1100>) (<1220) <1400, д 2 «Верхняя засечка» <1400; результат: [1280–1400], предпочт. [1280–1300].",,"Повтор и в третьей строке – неисправленная описка (вместо положенной н повторил предыдущую и ); в последней строке так же, не зачеркивая, «исправил» зеркальную ц на обычную."
764,https://epigraphica.ru/epigraphy/inscription/show/764,[1280–1400],Надпись «хохоба»,Первоначальная фресковая штукатурка киевского Софийского собора,стена церкви,Собор св. Софии,хохоба,,,кириллица,граффито,"южная стена апсиды Георгиевского придела, рядом с № 124 ( )",целая (100%),"почерк, вероятно, тот же, что в надписи № 124 ( )",,
765,https://epigraphica.ru/epigraphy/inscription/show/765,[1280–1320],Надпись о козе,Первоначальная фресковая штукатурка киевского Софийского собора,стена церкви,Собор св. Софии,даі козу,,‘Дай козу мою’. ( ),кириллица,граффито,южная стена апсиды Георгиевского придела ( ),целая (100%),Всю серию надписей Софии Киевской про «козу» необходимо по сумме признаков датировать концом XIII – началом XIV в. ( ),,
766,https://epigraphica.ru/epigraphy/inscription/show/766,[1280–1320],Надпись о козе (вторая),Первоначальная фресковая штукатурка киевского Софийского собора,стена церкви,Собор св. Софии,даі ко⸗,,‘Дай козу мою’. ( ),кириллица,граффито,"южная стена апсиды Георгиевского придела, рядом с № 126 ( )",целая (100%),Всю серию надписей Софии Киевской про «козу» необходимо по сумме признаков датировать концом XIII – началом XIV в. ( ),,
767,https://epigraphica.ru/epigraphy/inscription/show/767,[1180–1320],Надпись о добродетели послушания,Первоначальная фресковая штукатурка киевского Софийского собора,стена церкви,Собор св. Софии,+ седѧ во послушѧ⸗,,"‘Пребывающий в послушании своему [духовному] отцу лучше [угоднее Богу], чем пустынножитель’.",кириллица,граффито,"северо-восточный угол северных хор (современного придела св. Николы Мокрого), западная грань южной лопатки крещатого столба ( )",целая (100%),"у II «Y-образные» 1100>, у 3 «С пересечкой» 1100> (<1200), ꙑ IIIв «Низкая перемычка» 1180> (1320>); в IIа «Перелом при мачте» (<1220) <1320, ѧ 2 «Верхняя засечка» (<1220) <1400, д IIIа «На щечках (острые)» (<1300) <1410, л 2 «Верхняя засечка» (<1380), д 2 «Верхняя засечка» <1400; результат: [1180–1320], предпочт. [1180–1220]",,"«Это поучение из Скитского патерика <...>, помещаемое обычно в Прологе под 10 апреля как “Слово о послушании”. Текст граффито содержит особую редакцию или пересказ начальных слов поучения (“Рече старець, яко седяи в послушании отца духовнаго, болшу мзду имат, паче седящаго в пустыни”)» ( )."
768,https://epigraphica.ru/epigraphy/inscription/show/768,[1125–1150],Молитва об Угрине,Первоначальная фресковая штукатурка киевского Софийского собора,стена церкви,Собор св. Софии,Ги҃ помози,,"‘Господи, помоги рабу своему Угрину’. ( )",кириллица,граффито,"северо-восточный угол предалтарного пространства Апостольского придела (современная южная внешняя галерея), под фреской с изображением св. Онуфрия; на высоте 108 см от пола и на расстоянии 5 см от левого ребра ( )",целая (100%),"втор. четв. – сер. XII в.: б и в с петлями углом вперед, з с переломом хвоста, Е-образная е , прямолинейная р углом вперед ( )",,
769,https://epigraphica.ru/epigraphy/inscription/show/769,1037–[1200],Молитва об Антонии,Первоначальная фресковая штукатурка киевского Софийского собора,стена церкви,Собор св. Софии,Ги҃ помози рабю свое⸗,,"‘Господи, помоги рабу своему Антону’. ( )",кириллица,граффито,"северо-восточный угол алтаря придела арх. Михаила, на южной грани восточной лопатки первого от алтаря крещатого столба; на фреске с изображением Честного Креста ( )",с небольшими утратами (>85%),"р 6 «S-образно изогнутая мачта» <1200, п 1 «С выступом вверху» (<1200) <1300, р 4 «Маленькая головка» (<1200) <1240, з Iа «Правонаклонные (перелом)» (<1120) (<1200) <1340, м 2 «Верхние засечки» (<1280), р II «Углом вверх» (<1280) (<1380), н 1а «Верхние засечки (длинные)» (<1300) <1320, а Iб «Основной вид (плосковерхие)» (<1400) результат: [1037–1200], предпочт. [1100–1120]",,"«Граффито взято в прямоугольную рамку, украшенную сверху дугообразными линиями и крестом» ( ). «[у] передается в этой графической системе через ю , а [’у] – через ѫ. Второе не так уж редко в памятниках XI в., встречается также в берестяных грамотах XII в.; первое же представляет собой очень большую редкость» ( )."
770,https://epigraphica.ru/epigraphy/inscription/show/770,[1100–1200],Молитва о Василии,Первоначальная фресковая штукатурка киевского Софийского собора,стена церкви,Собор св. Софии,Ги҃ помози ра⸗,,"‘Господи, помоги рабу своему Василию, грешнику, помоги ему, Господи’. ( )",кириллица,граффито,"в арке-переходе между алтарными пространствами приделов свв. Иоакима и Анны и арх. Михаила, на восточной грани восточной лопатки первого от алтаря южного крещатого столба; на фреске с изображением св. Стратоника ( )",с небольшими утратами (>85%),"ш II «Платформа приподнята» (<1240) (<1400), б 3 «Выступ вверху» (<1200), г 1 «С выступом вверху» (<1200), п 1 «С выступом вверху» (<1200) <1300, в 4 «Выступ вверху» (<1200) <1280, р 4 «Маленькая головка» (<1200) <1240, у 2 «Маленькая головка» (<1200) <1220, р 6 «S-образная мачта» <1200, ѣ 8 «Петля выступает под строку» (<1180) <1220 1320>; з 3 «Перелом хвоста» ½ 1140> (<1340), и 2а «Нижние засечки (длинные)» ⅗ 1120> (1140>), к 5 «Уменьшенный верх» 1100> (1280>); ѡ IIа «Округлая (без перемычки)» <1300, ь 3 «Покрытие» <1300, з IIа «Вертикальные (перелом)» (<1320), в IIб «Перелом не касается мачты» (<1340) <1400, и 1а «Верхние засечки (длинные)» (<1300), л 2 «Верхняя засечка» (<1380), л 3б ≈ «Нижние засечки (короткие)» (<1380), а Iб «Основной вид (плосковерхие)» ½ (<1400); (!) м 3 «Нижние засечки» ⅓ (1160>) (<1380), (!) у 8 «С-образно изогнутые» ⅔ 1280> (1320>) (<1410); результат: [1100–1200], предпочт. [1120–1180]",,"В соседнем греческом граффито фигурирует имя Никифор. Б. А. Рыбаков идентифицирует Василя с князем Владимиром Мономахом (1053–1125), Никифора с митрополитом Никифором (1104–1120) ( )."
771,https://epigraphica.ru/epigraphy/inscription/show/771,[1175–1200],Молитва о Гаврииле и Анне,Первоначальная фресковая штукатурка киевского Софийского собора,стена церкви,Собор св. Софии,Ги҃ помози,,"‘Господи, помоги рабам своим Гаврилу [и] Анне, многая [им] лета!’",кириллица,граффито,"В апсиде Михайловского придела, на северной стене, на изображении «честного креста». Несколько ниже лучей фрескового изображения креста. ( )",с небольшими утратами (>85%),1175–1220 ( ) 1100–1200 ( ),,
772,https://epigraphica.ru/epigraphy/inscription/show/772,[1100–1120],Молитва о Василии,Первоначальная фресковая штукатурка киевского Софийского собора,стена церкви,Собор св. Софии,(Ги҃) помози рабоу своемоу Василию грѣшьн(омоу),,"‘Господи, помоги рабу своему грешному Василию’. ( )",кириллица,граффито,В апсиде Михайловского придела на северной стене на изображении «честного креста». Несколько ниже лучей фрескового изображения креста. ( ),с небольшими утратами (>85%),[1025–1120] ( ) [1100–1220] ( ),,
773,https://epigraphica.ru/epigraphy/inscription/show/773,[1175–1200],Покаянная надпись неизвестного автора,Первоначальная фресковая штукатурка киевского Софийского собора,стена церкви,Собор св. Софии,... (прост)и мѧ ...,,"...[Господи, прости] меня ... я согрешил перед Тобой...",кириллица,граффито,В апсиде Михайловского придела на северной стене на изображении «честного креста». Несколько ниже лучей фрескового изображения креста. ( ),фрагмент (15-50%),[1175–1400] ( ) [1100–1200] ( ),,
774,https://epigraphica.ru/epigraphy/inscription/show/774,[1125–1225],Молитва о Володимире,Первоначальная фресковая штукатурка киевского Софийского собора,стена церкви,Собор св. Софии,Ги҃ помъзи рабу свое⸗суди,,"‘Господи, помоги рабу своему Владимиру на многие лета и [дай] прощение греха на Страшном суде’. ( )",кириллица,граффито,"Западная сторона западной лопатки южного крещатого столпа, начинающего арку-переход между юго-восточным углом западной части и центральным пучковым столбом южных хор (современного придела св. ап. Андрея); на фреске с изображением прор. Иезекииля, на высоте 114 см от уровня современного пола и на расстоянии 68 см от левого ребра ( )",с небольшими утратами (>85%),"втор. четв. ХIІ – перв. четв. ХІІІ в.: а с раскрытой или обычной петлей, в с переломом при мачте, д с покрытием, левонаклонная е , левонаклонная з с развилкой, прямолинейная р с округлой петлей или петлей углом вверх, р целиком в строке, ꙋ с петлей с двумя изломами, щ целиком в строке, ѣ обычного вида с петлей в строке и с петлей, касающейся коромысла ( )",,
775,https://epigraphica.ru/epigraphy/inscription/show/775,1037–[1100],Молитва Мартина,Первоначальная фресковая штукатурка киевского Софийского собора,стена церкви,Собор св. Софии,[Г]и,,"‘Господи, помоги Мартину’.",кириллица,граффито,южная стена апсиды Михайловского придела ( ),целая (100%),"Все буквы выполнены одним автором, поэтому нет причин относить время появления граффито к 1192 г., хоть в целом форма литер не перечит датировке надписи в границах втор. четв. XI – кон. XII в. ( )",,
777,https://epigraphica.ru/epigraphy/inscription/show/777,[1140–1220],Молитва о Гавриле,Первоначальная фресковая штукатурка киевского Софийского собора,стена церкви,Собор св. Софии,Ги҃ пъмзи рабу,,"‘Господи, помоги рабу своему Гавриилу грешному’. ( )",кириллица,граффито,"юго-восточный угол алтаря, южная грань восточной лопатки первого от алтаря крещатого столба, на фреске с изображением Честного Креста ( )",целая (100%),"ш II «Платформа приподнята» (<1240) (<1400), в IIа≈ «Перелом при мачте» (<1220) <1320, ѣ 8 «Петля выступает под строку» (<1180) <1220 1300>; б 4≈ «Высокая петля» 1180> (1360>), р III ⅓ «Углом вперед» 1140>, в V «Нижняя косая к мачте» 1140> (<1380); результат: [1140–1220], предпочт. [1180–1200]",,
778,https://epigraphica.ru/epigraphy/inscription/show/778,[1180–1200],Надпись с упоминанием нового чуда,Первоначальная фресковая штукатурка киевского Софийского собора,стена церкви,Собор св. Софии,ꙩнѣмь кто но⸗твою головꙋ в---во...,,"‘...тем, кто новое это чудо ... твою голову...’",кириллица,граффито,"В юго-западной башне собора, при подъеме на второй этаж, на фресковой композиции «Ипподром», справа от окна/ ( )",с утратами (50-85%),[1170–1200] ( ) [1180–1220] ( ),,
779,https://epigraphica.ru/epigraphy/inscription/show/779,[1100–1200],Молитва священника Козмы,Первоначальная фресковая штукатурка киевского Софийского собора,стена церкви,Собор св. Софии,+ Ги҃ помози рабоу,,"‘Господи, помоги рабу своему Козме, грешному священнику, и прости мне, Владыка, грехи мои, ибо их много. И удостой получить милость от Тебя, Судия Праведный, в день судный’.",кириллица,граффито,"юго-восточный угол алтаря, южная грань восточной лопатки первого от алтаря крещатого столба, на фреске с изображением Честного Креста ( )",с небольшими утратами (>85%),"р Iа «Округлая петля (прямая мачта)» (<1320) <1360, з IIа «Вертикальные (перелом)» (<1320), п 1 «С выступом вверху» (<1200) <1300, б 3 «Выступ вверху» (<1200), г 1 «С выступом вверху» (<1200), ъ 3 «Выступ вправо вверху» (<1200), д 3 «Длинные ножки (обычные)» <1200 1280>; е 3 «Засечка на язычке» (1120>) (<1400), к 5 «Уменьшенный верх» 1100> (1280>); результат: [1100–1200], предпочт. [1120–1200]",,
780,https://epigraphica.ru/epigraphy/inscription/show/780,[1140–1180],Молитва о Дмитре (?) и Анне,Первоначальная фресковая штукатурка киевского Софийского собора,стена церкви,Собор св. Софии,Ги҃ Бе҃,,"‘Господи Боже, помоги рабу своему Дмитру (?) и Анне, рабе своей, отпусти [грехи (?)] грешным’.",кириллица,граффито,северо-восточный угол западной части придела арх. Михаила на западной грани южной лопатки третьего от алтаря крещатого столба ( ),с небольшими утратами (>85%),"ѿ IIа «Округлые (без перемычки)» <1300, ѣ 5 «Верхняя засечка» (<1200) (1280>) <1400, б 3 «Выступ вверху» (<1200), г 2 «Выступ вверху» (<1200), п 1≈ «Выступ вверху» (<1200) <1300, в 4 «Выступ вверху» (<1200) <1280, б , г , п обычно с выступом (<1120) <1180; з 3 «Перелом хвоста» 1140> (<1340), у 4 «Буква целиком в строке» (1140>) (<1300), и , н засечены сверху и снизу 1120> (1140>) (<1320) <1400, и 2б «Нижние засечки (короткие)» (1120>) (<1400), д II «Δ- и А-образные» 1100> <1200; н 2б «Нижние засечки (короткие)» <1400, и 1а «Верхние засечки (длинные)» (<1300), н 1а «Верхние засечки (длинные)» (<1300) <1320, з IIа «Вертикальные (перелом)» (<1320), р Iа «Округлая петля (прямая мачта)» (<1320) <1360, ш 2 «Верхние засечки» (<1320) (<1400), ꙑ Iб «Перемычка (средняя)» (<1380) <1400, д 2≈ «Верхняя засечка» <1400, ь IIа «Петля с изломом (наклонная мачта)» (<1400) <1410, а Iб «Основной вид (плосковерхие)» (<1400); результат: [1140–1180]",,Две последних строки надписи сдвинуты вправо из-за рисунка креста (№ 3662) ( ).
781,https://epigraphica.ru/epigraphy/inscription/show/781,[1150–1220],Начало молитвы,Первоначальная фресковая штукатурка киевского Софийского собора,стена церкви,Собор св. Софии,Ги҃ помози рабоу,,"‘Господи, помоги рабу свое[му]’. ( )",кириллица,граффито,"южная стена западной части придела арх. Михаила, на фреске с образами неизвестных святых ( )",целая (100%),,,
782,https://epigraphica.ru/epigraphy/inscription/show/782,[1150–1220],Молитва о Феодоре,Первоначальная фресковая штукатурка киевского Софийского собора,стена церкви,Собор св. Софии,Ги҃ помози рабоу,,"‘Господи, помоги рабу своему Феодору...’.",кириллица,граффито,на южной стороне арки-перехода между алтарем и предалтарной частью; на фреске с изображением св. Нира ( ),с утратами (50-85%),,,
